CountryName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,H1_Public information campaigns,H2_Testing policy,H4_Emergency investment in healthcare,H6_Facial Coverings,Change
Sweden,20200118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,20200119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,20200120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,20200121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,20200122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,20200123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,20200124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,20200125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,20200126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,20200127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,20200128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,20200129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,20200130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,20200131,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Sweden,20200201,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200202,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200204,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200205,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200207,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200208,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200209,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200210,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200212,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200213,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200214,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200215,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200216,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200218,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200219,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200220,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200221,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200222,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200224,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200229,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200301,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200302,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200303,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200305,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200307,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200308,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,20200309,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1
Sweden,20200310,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
Sweden,20200311,0,0,0,0,0,0,0,0,2,0,2,1,6949668,0,1
Sweden,20200312,0,0,0,2,0,0,0,0,2,0,2,1,0,0,2
Sweden,20200313,0,0,0,2,0,0,0,0,2,0,2,1,0,0,0
Sweden,20200314,0,0,0,2,0,0,0,0,2,0,2,1,0,0,0
Sweden,20200315,0,0,0,2,0,0,0,0,2,0,2,1,0,0,0
Sweden,20200316,0,0,0,2,0,0,0,0,2,1,2,1,0,0,1
Sweden,20200317,0,0,0,2,0,0,0,0,2,1,2,1,0,0,0
Sweden,20200318,1,0,0,2,0,0,0,0,2,1,2,1,0,0,1
Sweden,20200319,1,0,0,2,0,0,0,3,2,1,2,1,0,0,1
Sweden,20200320,1,0,0,2,0,0,0,3,2,1,2,1,0,0,0
Sweden,20200321,1,0,0,2,0,0,0,3,2,1,2,1,0,0,0
Sweden,20200322,1,0,0,2,0,0,0,3,2,1,2,1,0,0,0
Sweden,20200323,1,0,0,2,0,0,0,3,2,1,2,1,0,0,0
Sweden,20200324,1,0,0,2,0,0,0,3,2,1,2,1,0,0,0
Sweden,20200325,1,1,0,2,0,0,0,3,2,1,2,1,0,0,1
Sweden,20200326,1,1,0,2,0,0,0,3,2,1,2,1,0,0,0
Sweden,20200327,1,1,0,2,0,0,0,3,2,1,2,1,0,0,0
Sweden,20200328,1,1,0,2,0,0,0,3,2,1,2,1,0,0,0
Sweden,20200329,1,1,0,3,0,0,0,3,2,1,2,1,0,0,1
Sweden,20200330,1,1,0,3,0,0,0,3,2,1,2,1,0,0,0
Sweden,20200331,1,1,0,3,0,0,0,3,2,1,2,1,0,0,0
Sweden,20200401,1,1,1,3,0,0,0,3,2,1,2,1,0,0,1
Sweden,20200402,1,1,1,3,0,0,0,3,2,1,2,1,0,0,0
Sweden,20200403,1,1,1,3,0,0,0,3,2,1,2,1,0,0,0
Sweden,20200404,1,1,1,3,0,0,1,3,2,1,2,1,0,0,1
Sweden,20200405,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200406,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200407,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200408,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200409,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200410,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200411,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200412,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200413,1,1,1,3,0,0,1,3,2,1,2,1,0.03,0,1
Sweden,20200414,1,1,1,3,0,0,1,3,2,1,2,1,0,0,-1
Sweden,20200415,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200416,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200417,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200418,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200419,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200420,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200421,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200422,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200423,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200424,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200425,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200426,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200427,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200428,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200429,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200430,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200501,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200502,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200503,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200504,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200505,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200506,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200507,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200508,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200509,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200510,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200511,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200512,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200513,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200514,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200515,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200516,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200517,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200518,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200519,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200520,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200521,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200522,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200523,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200524,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200525,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200526,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200527,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200528,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200529,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200530,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200531,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200601,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200602,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200603,1,1,1,3,0,0,1,3,2,1,2,1,0,0,0
Sweden,20200604,1,1,1,3,0,0,1,3,2,1,2,2,642000000,0,1
Sweden,20200605,1,1,1,3,0,0,1,3,2,1,2,2,0,0,-1
Sweden,20200606,1,1,1,3,0,0,1,3,2,1,2,2,0,0,0
Sweden,20200607,1,1,1,3,0,0,1,3,2,1,2,2,0,0,0
Sweden,20200608,1,1,1,3,0,0,1,3,2,1,2,2,0,0,0
Sweden,20200609,1,1,1,3,0,0,1,3,2,1,2,2,0,0,0
Sweden,20200610,1,1,1,3,0,0,1,3,2,1,2,2,0,0,0
Sweden,20200611,1,1,1,3,0,0,1,3,2,1,2,2,0,0,0
Sweden,20200612,1,1,1,3,0,0,1,3,2,1,2,2,0,0,0
Sweden,20200613,1,1,1,3,0,0,0,3,2,1,2,2,0,0,-1
Sweden,20200614,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200615,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200616,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200617,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200618,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200619,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200620,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200621,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200622,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200623,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200624,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200625,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200626,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200627,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200628,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200629,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200630,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200701,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200702,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200703,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200704,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200705,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200706,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200707,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200708,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200709,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200710,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200711,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200712,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200713,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200714,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200715,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200716,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200717,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200718,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200719,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200720,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200721,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200722,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200723,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200724,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200725,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200726,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200727,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200728,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200729,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200730,1,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200731,0,1,1,3,0,0,0,3,2,1,2,2,0,0,-1
Sweden,20200801,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200802,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200803,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200804,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200805,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200806,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200807,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200808,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200809,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200810,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200811,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200812,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200813,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200814,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200815,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200816,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200817,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200818,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200819,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200820,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200821,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200822,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200823,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200824,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200825,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200826,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200827,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200828,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200829,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200830,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200831,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200901,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200902,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200903,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200904,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200905,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200906,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200907,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200908,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200909,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200910,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200911,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200912,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200913,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200914,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200915,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200916,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200917,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200918,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200919,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200920,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200921,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200922,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200923,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200924,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200925,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200926,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200927,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200928,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200929,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20200930,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201001,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201002,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201003,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201004,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201005,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201006,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201007,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201008,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201009,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201010,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201011,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201012,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201013,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201014,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201015,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201016,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201017,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201018,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201019,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201020,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201021,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201022,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201023,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201024,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201025,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201026,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Sweden,20201027,0,1,1,3,0,0,0,3,2,1,2,2,0,0,0
Iceland,20200101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,20200102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,20200103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,20200104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,20200105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,20200106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,20200107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,20200108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,20200109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,20200110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,20200111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,20200112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,20200113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,20200114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,20200115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,20200116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,20200117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,20200118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,20200119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,20200120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,20200121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,20200122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,20200123,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
Iceland,20200124,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Iceland,20200125,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Iceland,20200126,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Iceland,20200127,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Iceland,20200128,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Iceland,20200129,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
Iceland,20200130,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200131,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200201,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200202,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200203,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200204,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200205,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200206,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200207,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200208,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200209,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200210,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200211,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200212,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200213,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200214,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200215,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200216,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200217,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200218,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200219,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200220,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200221,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200222,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200223,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200224,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200225,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200226,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200227,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200228,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200229,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200301,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200302,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200303,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200304,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200305,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200306,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200307,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200308,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Iceland,20200309,0,0,0,0,0,0,0,2,0,0,2,2,0,0,1
Iceland,20200310,0,0,0,0,0,0,0,2,0,2,2,2,0,0,1
